Date,1961.KL
2024-04-29,3.882079601287842
2024-04-30,3.8536746501922607
2024-05-02,3.8915483951568604
2024-05-03,3.8726112842559814
2024-05-06,3.815800428390503
2024-05-07,3.863142728805542
2024-05-08,3.863142728805542
2024-05-09,3.8252689838409424
2024-05-10,3.8252689838409424
2024-05-13,3.8252689838409424
2024-05-14,3.8726112842559814
2024-05-15,3.844205617904663
2024-05-16,3.8536746501922607
2024-05-17,3.815800428390503
2024-05-20,3.815800428390503
2024-05-21,3.7116470336914062
2024-05-23,3.768458127975464
2024-05-24,3.768458127975464
2024-05-27,3.7400524616241455
2024-05-28,3.7211155891418457
2024-05-29,3.664304494857788
2024-05-30,3.664304494857788
2024-05-31,3.61696195602417
2024-06-04,3.645367383956909
2024-06-05,3.645367383956909
2024-06-06,3.6737730503082275
2024-06-07,3.6927101612091064
2024-06-10,3.6548361778259277
2024-06-11,3.635899066925049
2024-06-12,3.6074934005737305
2024-06-13,3.5885567665100098
2024-06-14,3.5696194171905518
2024-06-18,3.6074934005737305
2024-06-19,3.550682544708252
2024-06-20,3.550682544708252
2024-06-21,3.531745672225952
2024-06-24,3.550682544708252
2024-06-25,3.531745672225952
2024-06-26,3.503340244293213
2024-06-27,3.4938716888427734
2024-06-28,3.503340244293213
2024-07-01,3.531745672225952
2024-07-02,3.4749348163604736
2024-07-03,3.5128087997436523
2024-07-04,3.503340244293213
2024-07-05,3.5222771167755127
2024-07-09,3.503340244293213
2024-07-10,3.484403371810913
2024-07-11,3.4938716888427734
2024-07-12,3.4938716888427734
2024-07-15,3.5222771167755127
2024-07-16,3.503340244293213
2024-07-17,3.5885567665100098
2024-07-18,3.6264307498931885
2024-07-19,3.645367383956909
2024-07-22,3.6548361778259277
2024-07-23,3.6737730503082275
2024-07-24,3.6074934005737305
2024-07-25,3.6074934005737305
2024-07-26,3.579087972640991
2024-07-29,3.598024845123291
2024-07-30,3.6074934005737305
2024-07-31,3.61696195602417
2024-08-01,3.5885567665100098
2024-08-02,3.5885567665100098
2024-08-05,3.503340244293213
2024-08-06,3.5412142276763916
2024-08-07,3.5412142276763916
2024-08-08,3.5412142276763916
2024-08-09,3.531745672225952
2024-08-12,3.579087972640991
2024-08-13,3.579087972640991
2024-08-14,3.579087972640991
2024-08-15,3.6264307498931885
2024-08-16,3.645367383956909
2024-08-19,3.5885567665100098
2024-08-20,3.579087972640991
2024-08-21,3.5696194171905518
2024-08-22,3.61696195602417
2024-08-23,3.5885567665100098
2024-08-26,3.5885567665100098
2024-08-27,3.635899066925049
2024-08-28,3.7400524616241455
2024-08-29,3.730584144592285
2024-08-30,3.8063318729400635
2024-09-02,3.7873947620391846
2024-09-03,3.702178478240967
2024-09-04,3.6737730503082275
2024-09-05,3.7116470336914062
2024-09-06,3.749521017074585
2024-09-09,3.6264307498931885
2024-09-10,3.6737730503082275
2024-09-11,3.6548361778259277
2024-09-12,3.645367383956909
2024-09-13,3.6548361778259277
2024-09-17,3.7315778732299805
2024-09-18,3.6740214824676514
2024-09-19,3.6836140155792236
2024-09-20,3.6740214824676514
2024-09-23,3.6644287109375
2024-09-24,3.6644287109375
2024-09-25,3.693206787109375
2024-09-26,3.6452431678771973
2024-09-27,3.616464853286743
2024-09-30,3.606872081756592
2024-10-01,3.587686538696289
2024-10-02,3.587686538696289
2024-10-03,3.587686538696289
2024-10-04,3.5685012340545654
2024-10-07,3.587686538696289
2024-10-08,3.5685012340545654
2024-10-09,3.5780937671661377
2024-10-10,3.587686538696289
2024-10-11,3.616464853286743
2024-10-14,3.616464853286743
2024-10-15,3.616464853286743
2024-10-16,3.606872081756592
2024-10-17,3.616464853286743
2024-10-18,3.6260576248168945
2024-10-21,3.6260576248168945
2024-10-22,3.6260576248168945
2024-10-23,3.606872081756592
2024-10-24,3.606872081756592
2024-10-25,3.606872081756592
2024-10-28,3.6260576248168945
2024-10-29,3.6548359394073486
2024-10-30,3.616464853286743
2024-11-01,3.6836140155792236
2024-11-04,3.8083200454711914
2024-11-05,3.7891345024108887
2024-11-06,3.7891345024108887
2024-11-07,3.7315778732299805
2024-11-08,3.769948959350586
2024-11-11,3.7891345024108887
2024-11-12,3.8850622177124023
2024-11-13,3.8370981216430664
2024-11-14,3.79872727394104
2024-11-15,3.769948959350586
2024-11-18,3.827505111694336
2024-11-19,3.7795417308807373
2024-11-20,3.7795417308807373
2024-11-21,3.7027995586395264
2024-11-22,3.6548359394073486
2024-11-25,3.635650396347046
2024-11-26,3.6452431678771973
2024-11-27,3.693206787109375
2024-11-28,3.6836140155792236
2024-11-29,3.6452431678771973
2024-12-02,3.7027995586395264
2024-12-03,3.721985101699829
2024-12-04,3.7891345024108887
2024-12-05,3.79872727394104
2024-12-06,3.7315778732299805
2024-12-09,3.750763416290283
2024-12-10,3.741170883178711
2024-12-11,3.7027995586395264
2024-12-12,3.7027995586395264
2024-12-13,3.7027995586395264
2024-12-16,3.7027995586395264
2024-12-17,3.7027995586395264
2024-12-18,3.7027995586395264
2024-12-19,3.6452431678771973
2024-12-20,3.606872081756592
2024-12-23,3.6452431678771973
2024-12-24,3.6836140155792236
2024-12-26,3.7027995586395264
2024-12-27,3.7027995586395264
2024-12-30,3.7027995586395264
2024-12-31,3.721985101699829
2025-01-02,3.7123923301696777
2025-01-03,3.693206787109375
2025-01-06,3.7027995586395264
2025-01-07,3.7027995586395264
2025-01-08,3.7027995586395264
2025-01-09,3.693206787109375
2025-01-10,3.6740214824676514
2025-01-13,3.6260576248168945
2025-01-14,3.5972795486450195
2025-01-15,3.5972795486450195
2025-01-16,3.587686538696289
2025-01-17,3.558908700942993
2025-01-20,3.5972795486450195
2025-01-21,3.5685012340545654
2025-01-22,3.5972795486450195
2025-01-23,3.5972795486450195
2025-01-24,3.5972795486450195
