Date,6947.KL
2024-04-29,3.853360652923584
2024-04-30,3.8257055282592773
2024-05-02,3.7888309955596924
2024-05-03,3.7703943252563477
2024-05-06,3.7888309955596924
2024-05-07,3.7796125411987305
2024-05-08,3.8072683811187744
2024-05-09,3.7796125411987305
2024-05-10,3.7888309955596924
2024-05-13,3.7611756324768066
2024-05-14,3.7519571781158447
2024-05-15,3.7519571781158447
2024-05-16,3.7243010997772217
2024-05-17,3.7427380084991455
2024-05-20,3.8349239826202393
2024-05-21,3.7427380084991455
2024-05-23,3.7427380084991455
2024-05-24,3.733520030975342
2024-05-27,3.7611756324768066
2024-05-28,3.687426805496216
2024-05-29,3.558366537094116
2024-05-30,3.5860226154327393
2024-05-31,3.5122740268707275
2024-06-04,3.5675854682922363
2024-06-05,3.5860226154327393
2024-06-06,3.5675854682922363
2024-06-07,3.5122740268707275
2024-06-10,3.5399296283721924
2024-06-11,3.5122740268707275
2024-06-12,3.4846181869506836
2024-06-13,3.424137830734253
2024-06-14,3.4613566398620605
2024-06-18,3.4613566398620605
2024-06-19,3.4613566398620605
2024-06-20,3.452052354812622
2024-06-21,3.3590047359466553
2024-06-24,3.3217859268188477
2024-06-25,3.3031766414642334
2024-06-26,3.2938714027404785
2024-06-27,3.228738784790039
2024-06-28,3.424137830734253
2024-07-01,3.4334425926208496
2024-07-02,3.2938714027404785
2024-07-03,3.386918783187866
2024-07-04,3.3683090209960938
2024-07-05,3.3031766414642334
2024-07-09,3.3217859268188477
2024-07-10,3.340395212173462
2024-07-11,3.340395212173462
2024-07-12,3.3496997356414795
2024-07-15,3.424137830734253
2024-07-16,3.3496997356414795
2024-07-17,3.442747116088867
2024-07-18,3.4706614017486572
2024-07-19,3.452052354812622
2024-07-22,3.442747116088867
2024-07-23,3.4613566398620605
2024-07-24,3.452052354812622
2024-07-25,3.4613566398620605
2024-07-26,3.452052354812622
2024-07-29,3.4985756874084473
2024-07-30,3.4985756874084473
2024-07-31,3.535794496536255
2024-08-01,3.4892706871032715
2024-08-02,3.4706614017486572
2024-08-05,3.2659575939178467
2024-08-06,3.331090211868286
2024-08-07,3.396223783493042
2024-08-08,3.424137830734253
2024-08-09,3.396223783493042
2024-08-12,3.507880210876465
2024-08-13,3.5450992584228516
2024-08-14,3.5730135440826416
2024-08-15,3.535794496536255
2024-08-16,3.4985756874084473
2024-08-19,3.3496997356414795
2024-08-20,3.3031766414642334
2024-08-21,3.284566879272461
2024-08-22,3.284566879272461
2024-08-23,3.2938714027404785
2024-08-26,3.284566879272461
2024-08-27,3.3590047359466553
2024-08-28,3.4892706871032715
2024-08-29,3.563708782196045
2024-08-30,3.6009275913238525
2024-09-02,3.554403781890869
2024-09-03,3.4613566398620605
2024-09-04,3.4892706871032715
2024-09-05,3.493966817855835
2024-09-06,3.437612533569336
2024-09-09,3.484574794769287
2024-09-10,3.475182294845581
2024-09-11,3.531536817550659
2024-09-12,3.503359317779541
2024-09-13,3.475182294845581
2024-09-17,3.531536817550659
2024-09-18,3.522143840789795
2024-09-19,3.569106101989746
2024-09-20,3.447005033493042
2024-09-23,3.493966817855835
2024-09-24,3.493966817855835
2024-09-25,3.522143840789795
2024-09-26,3.522143840789795
2024-09-27,3.493966817855835
2024-09-30,3.493966817855835
2024-10-01,3.512751579284668
2024-10-02,3.512751579284668
2024-10-03,3.484574794769287
2024-10-04,3.400042772293091
2024-10-07,3.447005033493042
2024-10-08,3.362473249435425
2024-10-09,3.315511465072632
2024-10-10,3.37186598777771
2024-10-11,3.343688726425171
2024-10-14,3.390650510787964
2024-10-15,3.409435510635376
2024-10-16,3.353081226348877
2024-10-17,3.362473249435425
2024-10-18,3.381258249282837
2024-10-21,3.353081226348877
2024-10-22,3.381258249282837
2024-10-23,3.362473249435425
2024-10-24,3.353081226348877
2024-10-25,3.240372896194458
2024-10-28,3.259157419204712
2024-10-29,3.277942180633545
2024-10-30,3.202803373336792
2024-11-01,3.1652333736419678
2024-11-04,3.174625873565674
2024-11-05,3.193410634994507
2024-11-06,3.193410634994507
2024-11-07,3.1464486122131348
2024-11-08,3.137056589126587
2024-11-11,3.108879327774048
2024-11-12,3.0807018280029297
2024-11-13,3.061917543411255
2024-11-14,3.118271589279175
2024-11-15,3.1276638507843018
2024-11-18,3.1652333736419678
2024-11-19,3.193410634994507
2024-11-20,3.315511465072632
2024-11-21,3.334296464920044
2024-11-22,3.343688726425171
2024-11-25,3.334296464920044
2024-11-26,3.362473249435425
2024-11-27,3.37186598777771
2024-11-28,3.37186598777771
2024-11-29,3.362473249435425
2024-12-02,3.428220510482788
2024-12-03,3.447005033493042
2024-12-04,3.475182294845581
2024-12-05,3.4998421669006348
2024-12-06,3.480872869491577
2024-12-09,3.4619038105010986
