Date,1619.KL
2024-04-29,1.285811424255371
2024-04-30,1.2950618267059326
2024-05-02,1.285811424255371
2024-05-03,1.2765610218048096
2024-05-06,1.285811424255371
2024-05-07,1.285811424255371
2024-05-08,1.285811424255371
2024-05-09,1.2765610218048096
2024-05-10,1.2765610218048096
2024-05-13,1.285811424255371
2024-05-14,1.2950618267059326
2024-05-15,1.2950618267059326
2024-05-16,1.2950618267059326
2024-05-17,1.3043122291564941
2024-05-20,1.3043122291564941
2024-05-21,1.2950618267059326
2024-05-23,1.3135626316070557
2024-05-24,1.258060097694397
2024-05-27,1.248809814453125
2024-05-28,1.258060097694397
2024-05-29,1.2395591735839844
2024-05-30,1.253698706626892
2024-05-31,1.263124942779541
2024-06-04,1.281977653503418
2024-06-05,1.272551417350769
2024-06-06,1.291403889656067
2024-06-07,1.3008302450180054
2024-06-10,1.272551417350769
2024-06-11,1.281977653503418
2024-06-12,1.3008302450180054
2024-06-13,1.3102564811706543
2024-06-14,1.3102564811706543
2024-06-18,1.3196828365325928
2024-06-19,1.3102564811706543
2024-06-20,1.3008302450180054
2024-06-21,1.3008302450180054
2024-06-24,1.281977653503418
2024-06-25,1.281977653503418
2024-06-26,1.291403889656067
2024-06-27,1.281977653503418
2024-06-28,1.281977653503418
2024-07-01,1.263124942779541
2024-07-02,1.272551417350769
2024-07-03,1.291403889656067
2024-07-04,1.272551417350769
2024-07-05,1.281977653503418
2024-07-09,1.281977653503418
2024-07-10,1.281977653503418
2024-07-11,1.291403889656067
2024-07-12,1.291403889656067
2024-07-15,1.291403889656067
2024-07-16,1.281977653503418
2024-07-17,1.3008302450180054
2024-07-18,1.291403889656067
2024-07-19,1.281977653503418
2024-07-22,1.272551417350769
2024-07-23,1.281977653503418
2024-07-24,1.272551417350769
2024-07-25,1.2442723512649536
2024-07-26,1.2348459959030151
2024-07-29,1.2348459959030151
2024-07-30,1.2442723512649536
2024-07-31,1.263124942779541
2024-08-01,1.253698706626892
2024-08-02,1.2159934043884277
2024-08-05,1.1405830383300781
2024-08-06,1.1405830383300781
2024-08-07,1.1405830383300781
2024-08-08,1.1405830383300781
2024-08-09,1.1688618659973145
2024-08-12,1.2159934043884277
2024-08-13,1.1971408128738403
2024-08-14,1.2065671682357788
2024-08-15,1.1971408128738403
2024-08-16,1.2159934043884277
2024-08-19,1.2159934043884277
2024-08-20,1.1971408128738403
2024-08-21,1.2065671682357788
2024-08-22,1.2159934043884277
