,Date,1155.KL,1066.KL,5819.KL,5225.KL,1082.KL,6033.KL,1961.KL,1818.KL,1295.KL,5347.KL,5168.KL,5216.KL,7113.KL,5183.KL,0166.KL,fbmklci
16,2024-06-11,-0.0010014878274469,0.0,-0.0010314478405676,0.0,-0.0023256484479654,-0.0054555712135268,-0.0051947890168657,0.0034822080154768,-0.0073259622019279,0.0058139375132522,0.0029541703054013,0.0088889385914055,-0.0091325336727962,-0.0180456187955743,0.0028777967748189,-0.0017855738693417
17,2024-06-12,-0.0020060972071362,-0.0072595936345233,-0.0041365703502757,-0.0048117147939785,0.0023256484479653,-0.0087912983766791,-0.0078431681671459,0.0138092415176362,-0.0049140699019974,0.0057804790280081,0.0146415598936165,-0.0269074259609934,0.0,-0.0015185352035157,0.0879687155631357,-0.0015774488178149
18,2024-06-13,-0.004024200188845,0.0072595936345233,-0.0031137227086851,0.0080065016649762,-0.0034905339129499,0.0022247817613543,-0.0052631416204241,0.0056978876923156,0.0049140699019974,0.0185586920887429,0.0314761805811712,0.0180184873695879,0.0622422271468546,-0.0015209204419215,0.0234081005232827,0.0007580287989954
19,2024-06-14,0.0020141782681722,0.0,-0.0020810350365771,-0.0031947868709977,0.0,-0.0190695580775757,-0.0052911224910497,0.0034033783359737,0.0,-0.0042523404022384,0.0112044417261041,-0.0036629864093799,0.0085837915014633,-0.0015232371649108,-0.0155442956306828,-0.0017716284497291
20,2024-06-18,-0.0010065280639083,0.0,0.0,0.0063795553659283,-0.00467291912188,0.0134983527097133,0.0105542641114738,-0.0034033783359737,-0.0049140699019974,-0.0042704267431523,-0.0112044417261041,-0.0373875405455238,0.0,-0.0076511087285624,-0.0078638048925997,-0.0007406005873563
21,2024-06-19,0.0010065280639083,-0.0054396497481488,-0.0010421976780838,-0.0079809415098098,0.0011703983387537,-0.0022369954430866,-0.0158733972696749,-0.0022752133736035,-0.0049382723663975,-0.0114780449299772,-0.0343874213934314,-0.0095694532364763,-0.0259755269439648,0.0015348509796915,-0.0212774521279918,-0.003955166690535
22,2024-06-20,-0.0010065280639083,0.0036297845035963,0.0,-0.0048193660937902,0.0058310554601624,-0.0022422408676067,0.0,0.0011382537611491,-0.0024782462624731,-0.0043383590413827,0.0115943833479304,0.0190480850017271,0.0173917354425013,0.0,-0.0080972140513689,-0.0044480212285787
23,2024-06-21,-0.0070744241400852,0.0,0.0,-0.0048425463426043,0.0092592315389161,0.0055960318488001,-0.0053475101962162,0.0079319383264231,-0.0074721313325881,-0.0058139375132521,-0.0145140524062291,-0.0094786317652507,-0.0262023082241639,-0.0092451049547833,0.0,-0.0014576833274395
24,2024-06-24,0.0020264225638569,0.0,-0.0010431770980361,0.0192313649481617,-0.0174321548538497,0.0231671142912767,0.0053475101962163,-0.0124928664062842,0.0074721313325881,0.0,-0.0759090153008676,-0.0095694532364763,-0.0545589574173244,0.016884599868565,-0.0108992500555163,-0.0004465121038197
25,2024-06-25,0.0030317929143202,-0.0054497283899706,0.0,-0.0031796274061626,0.0081729233149336,-0.016492974993078,-0.0053475101962162,0.0102331954649365,-0.0074721313325881,0.0202027058193318,0.0279956723843292,-0.0292703892248914,0.0093024436139334,-0.0122513634335192,0.0,-0.0026960490807871
26,2024-06-26,0.0050327586464894,0.0,0.0062434447880736,-0.0015936520907252,0.0115606170105414,0.0033204962062911,-0.0080754720253221,0.0022596709413476,0.0024970064301871,-0.0057307164774231,0.0061162159899992,0.0388398424613678,0.0092165948807005,0.0046118685197375,0.0081856559475665,0.0035071620866877
27,2024-06-27,0.0,0.0018199438863745,0.0,0.0015936520907252,-0.0057637210530164,-0.0066520548506201,-0.0027063811473161,-0.001129255835484,-0.0024970064301871,0.0014358346403244,-0.0091884472553607,-0.0388398424613677,-0.0185190384946339,-0.0295742124057056,-0.0027211817868357,-0.0037847766409561
28,2024-06-28,0.0,0.0018165391678368,-0.0041580700119534,0.0031796274061625,-0.0011565042677685,-0.0089386125026699,0.0027063811473161,-0.0011304151058636,0.0049875976193975,-0.011544149056391,0.0091884472553608,0.009852298796531,0.02765157216743,-0.0031644969032884,0.0081412287237792,0.0032440821542757
29,2024-07-01,0.0010034979172061,-0.0018165391678367,0.0082988152717534,0.0,-0.0011581994557875,-0.00337252787062,0.0080754720253221,0.0045144810027354,0.0024845337131906,0.0158390308934898,0.0211169225466579,0.0,0.0180184957492176,-0.0063593541244269,-0.0027064528289934,0.0050873684979261
30,2024-07-02,0.0020040871173769,0.0018165391678368,0.0,0.0,0.0046242982940464,-0.0022549958628671,-0.0162166199664019,0.0,0.0024782462624731,0.0,-0.0089956576629395,0.0,0.0,-0.004796116907138,0.0293746661793607,-0.0001501741098226
31,2024-07-03,0.0029983526983568,0.0018132453357593,-0.0010335800084926,0.0047506034957738,0.0,0.0123389910215247,0.0108402243544291,0.0244730458085023,0.002472184496847,0.0127752112652215,-0.0090771652994486,0.0289875436648367,0.0088888895006768,0.006389830116214,0.0208340740360749,0.0108052549144532
32,2024-07-04,0.0079524268742899,0.0,-0.0041451434798063,0.0,0.0,0.0033389743905182,-0.0026990764133493,-0.0044053272004688,0.0,0.0042223432449602,0.0269882070138105,-0.0192313664116521,0.0517357512489461,-0.0031898113256754,-0.012970269143475,0.0008849151336588
33,2024-07-05,-0.0059583300841872,-0.0018132453357594,-0.0031200917834544,-0.0015809765583034,-0.0011541896575901,-0.0011118291758857,0.0053908197299457,0.0,-0.0024721844968469,-0.0014054195858543,0.0058997114391212,-0.0097561772531846,0.0,0.0015960981165993,0.0026075209762869,-0.0035504304539724
34,2024-07-09,0.0019900217628608,0.0054299021401708,0.0031200917834545,-0.0031696269374702,-0.0011554049129003,-0.0055773057156952,-0.0053908197299458,0.0044053272004687,0.0171783044703229,0.0139667364520268,0.0,0.0097561772531845,0.0083681949746385,-0.0080064887465981,0.0206192739366176,0.0021082553738418
35,2024-07-10,-0.0039841185529635,-0.0018067915598587,-0.0072954154431197,0.0,-0.005796895957525,0.0,-0.0054199698257218,0.0087527446504157,0.0072727459189721,-0.0013879352728658,-0.0118345823665743,-0.0097561772531846,-0.0253178464979573,-0.008070948959298,0.0076239281736212,0.0024498656633733
36,2024-07-11,0.0039841185529634,0.0072073690212525,0.0031331259815815,0.0063291617934599,0.0046403916897566,0.0044642389996322,0.0027135886784056,0.0236824437558852,-0.0048425518986892,0.0137932800913005,0.0206193603142105,0.0289875436648367,0.0336166948288028,-0.0032467723690269,0.0125787040046026,0.0029245680165609
37,2024-07-12,-0.0019900217628608,0.0053714708678667,-0.0010431770980361,-0.001578558297686,0.0034660988382589,0.0143729938269778,0.0,0.0,-0.0024301940202828,-0.0096352400315548,-0.0087847779476361,-0.0095694532364763,-0.016667043305484,-0.0065252600076319,-0.0125787040046027,-0.0025044498320658
38,2024-07-15,0.0099108474808367,0.0159436270528932,0.0072801325213822,0.0015785582976861,0.0034541264825259,0.0076546231421677,0.008097200877262,0.0231345363841037,0.0048544330076686,0.0013821091645591,0.0174930551262593,0.0095694532364764,0.0248974887180184,-0.0082170141147896,0.0125787040046026,0.0066237762055994
39,2024-07-16,-0.0039525173966496,-0.005286380200053,-0.010416750203659,0.0015759160588287,0.0,-0.0131581466841439,-0.0053908197299458,0.0317162990904956,0.0,-0.0013821091645592,-0.0174930551262592,0.0,-0.0082304454125343,-0.0166394030933756,-0.0025030897103739,-0.0023711597651463
40,2024-07-17,-0.0019821325750032,0.0035273567310659,-0.0031462698785406,0.0,0.0011487684486196,0.0022049325252358,0.0240332378707892,0.0169749209573929,0.0096386105630671,0.0027623107395693,0.0174930551262593,-0.0095694532364763,0.0163938008944764,0.0116766713855116,-0.005025054574981,0.0046510764164274
41,2024-07-18,0.0019821325750032,0.0035149582067656,-0.0021030261972446,-0.0015759160588288,-0.0103867356625498,0.0196298404424814,0.0104987275473727,-0.0189911708896047,0.0190029733197122,-0.0041464751225332,0.0143475291157525,-0.0292703892248914,0.0080971574467762,0.0016569269782363,-0.0177896332970722,0.0001652835011824
42,2024-07-19,0.0,0.0,0.0010520659384187,-0.001578558297686,0.0,-0.0174294210737414,0.0052083172723695,-0.001009441849753,-0.0023557710375956,0.0,-0.0259754753526741,0.0196084760497156,-0.0162605129287182,0.0033058047296276,-0.0129033242075961,0.001675650867481
43,2024-07-22,-0.0039683083213263,-0.0017559347377784,0.0,-0.0111200005958091,-0.0034862990086629,-0.0110499262870285,0.0025940539846934,0.0080480825783917,-0.0118625757605032,0.0,-0.0058651088893376,-0.0196084760497157,0.0,-0.0099503809704561,-0.0078227285665422,-0.0088873190916407
44,2024-07-23,0.0039683083213262,0.0,-0.0021052398853765,0.0079553887363006,0.0034862990086629,0.0033276357345316,0.0051680074828953,0.0010016660627548,0.0023837870332253,0.0,0.0,-0.0099503332537578,0.0162605129287183,0.0214353068462465,0.0,0.0046806312389237
45,2024-07-24,0.001978105610279,-0.0017590234689872,-0.0042238227106173,-0.0095540580041508,-0.0023226497966113,0.0033169386585211,-0.0182059646669069,-0.0070316736673999,-0.0047732700878763,-0.0027738756767818,-0.0029455411337199,-0.0100503383025879,-0.0244909583412526,-0.0181074999368071,-0.007884472316711,-0.0052540949846018
46,2024-07-25,0.0019744117863706,0.0035149582067656,0.0084298797556642,0.0015986692678501,-0.0011636492120516,-0.0033169386585211,0.0,-0.0060666945421078,0.0071515127870276,-0.0281709361034887,-0.0088890412328544,0.0,-0.016667043305484,-0.0016624363249954,-0.0240331426608188,-0.0036831756743689
47,2024-07-26,0.0,-0.0017559347377784,0.0,0.0,0.0011636492120517,-0.0044394649104173,-0.0079051700657115,-0.0071249260049997,0.0,0.0014276356652803,0.0059348709274531,0.0,0.016667043305484,-0.005004205520598,0.0,-0.0014250349594533
48,2024-07-29,0.0058997426409869,0.0017559347377784,0.0031430817764278,0.0015961176031475,0.0057968959575249,0.0121617554629143,0.0052770287021008,0.0141992373553259,0.0071005460281264,0.0056898836476113,-0.0119049542954441,0.0,-0.0422004863302664,-0.0134682847866861,0.0053907612223754,0.0072156420870761
49,2024-07-30,-0.0118343926126398,-0.0070423149378314,0.0041753236596652,-0.0080065016649762,-0.005796895957525,-0.0110499262870285,0.0026281413636106,-0.0131781413270256,-0.014252058815154,0.0,-0.0490895986321739,0.0100503383025879,-0.0622422271468546,0.0016934890735964,0.0160003488020949,-0.0077986597555649
50,2024-07-31,0.0137932289324043,0.0087952668601041,0.0041580700119534,0.0127797811618641,0.0,0.0110499262870284,0.0026211205043502,-0.0247946355742286,0.0071515127870276,-0.0014194569044588,-0.0417395707138156,0.0,-0.0566189817641553,-0.0187878380453554,0.0,0.0084201042678129
51,2024-08-01,0.0039063034065042,0.0017496946156675,0.0051732580835846,0.0031696269374702,0.0092592315389161,-0.0177390611786095,-0.0078842621247743,0.0072956086484303,0.0118064899199315,0.0014194569044588,-0.0165293126902066,-0.0100503383025879,0.0,-0.0034542520959933,0.0,-0.0008123196875271
52,2024-08-02,-0.0019511919811081,-0.0017496946156675,0.0010314478405676,-0.0111376933053559,-0.0057770393049472,0.0011179295237186,0.0,-0.0083422436206136,0.0046839016728499,-0.0099786987967636,-0.0583356858069683,-0.0101523739630858,-0.0497614274189549,-0.0069445939086004,-0.0543610723514182,-0.0081600001338154
53,2024-08-05,-0.0337669077113413,-0.0158875279419788,-0.0250535409674164,-0.0292229409456445,-0.0151784436219023,-0.0056024176684334,-0.0240332378707892,-0.0526719392079314,-0.0356756584098389,-0.0590142195483946,-0.1320180611743769,-0.0741079245753146,-0.1019649758412133,-0.0759857494766904,-0.090572871795137,-0.0473920974488475
54,2024-08-06,0.0200006999285442,0.0,0.0146907650313108,0.0228021887079726,0.0289875592570256,0.0056024176684335,0.0107528016023334,0.0087912190439198,0.016807024117906,0.0358247560621757,0.0663011044913548,0.0,0.0333364714621981,0.0495060452565277,0.0389854857784838,0.0243738317780224
55,2024-08-07,0.0039525173966495,0.0141345760197063,0.0103627759361055,0.0016090374436933,-0.0172913078690923,-0.0022369954430866,0.0,0.0065431489401743,0.0094787887272777,0.0217557611329919,0.0333982658540653,0.0217399257565079,0.0216224534790514,-0.0308836253648431,0.0,0.0110415177553077
56,2024-08-08,0.0,-0.0035149582067655,0.0,-0.0048347419185247,-0.0081729233149335,0.0011190659193678,0.0,0.0129590207114209,-0.0047281945513307,0.0042948818370986,-0.0184168304393461,-0.01081085305226,0.0053333114537244,0.0091828471647275,0.0,-0.0009364382705683
57,2024-08-09,0.0019704156957792,-0.0052956158401268,-0.0134928491735256,0.0048347419185249,-0.0035233280729997,0.0,-0.0026773295770115,0.0159663471647874,0.0047281945513307,-0.0042948818370988,0.0074076101044923,0.03208825698816,0.021053399876705,0.0,0.0487900872571633,0.0035588729921997
58,2024-08-12,0.0039293269452077,0.0,0.0165807184828197,0.0048117147939784,0.0116962513879332,0.0011179295237186,0.0133157374001798,0.0010554719506905,0.0047059438918051,0.0,-0.0036969004904152,0.0,-0.0263867113304295,-0.0165902334625995,0.0,0.0066256538311477
59,2024-08-13,0.0,0.0052956158401268,0.0,0.004788438961723,0.0,0.0166211316548908,0.0,0.002107389236615,0.0,-0.0028735859878528,-0.0224728144960778,-0.0212774039358999,-0.0326116360011922,0.0184167271239828,0.0083682531665289,0.0017784987517231
60,2024-08-14,0.0,0.0017590234689872,0.002053577730883,0.0015911164042052,0.0092592315389161,-0.0155043361167841,0.0,0.0156660759936468,-0.0094341384431359,-0.004325847100778,0.0,0.0106952918902502,0.0164388172661301,-0.0054896111467154,0.0,0.0017567169294598
61,2024-08-15,-0.0019625756297105,0.0017559347377784,0.0030720582346649,0.0015885110019573,-0.0069365817423049,0.0044544098297556,0.0131407559926601,-0.0209431192234235,0.0117788009326798,0.0,0.0,-0.0106952918902502,0.0,-0.0279086510840931,-0.0339014942928598,0.0003658373926537
62,2024-08-16,0.0078277153559794,0.0069929727625168,0.0,0.0,0.0,0.0033276357345316,0.0052083172723695,0.0042237943977808,0.0046729579586017,0.0014439056610326,0.0187621048820007,0.0,0.0320882348097011,0.0604025596893414,0.0199151995824958,0.0067721141673338
63,2024-08-19,0.0326012045312689,0.0308772877770777,0.0272333608779835,-0.0047732794968879,0.0342108429962282,0.005521871183757,-0.0157070448197423,0.0177551194826864,0.0566402869236715,0.0028819414397452,0.0329098119419297,0.0106952918902502,0.0412430013352036,-0.0251812244846571,-0.0227929963573149,0.0151563904457381
64,2024-08-20,0.0,0.0,0.0009944159751657,0.0079429064343581,0.0177784094463651,0.0011009276643773,-0.0026420284452873,-0.0095389622982219,0.0282320049505502,0.0071684678249515,-0.0144929815025836,0.0,0.0100503309984451,-0.0018230729738755,-0.0115942168036987,-0.0036032156508657
65,2024-08-21,-0.0075757857365409,-0.0033841135290645,0.0069341768148761,0.0,-0.0110745686249302,0.0065787777604452,-0.0026490940457623,0.0116464670274975,-0.0086021870859973,-0.0071684678249516,0.0,0.0210534145714931,-0.0050125092165966,0.014492900106501,0.0144720135785178,-0.0045453823090375
66,2024-08-22,-0.0076336166594469,0.0033841135290644,-0.0039564385926488,0.0,0.0077650115440084,-0.0054792860560826,0.0131753846158242,-0.0095188924001494,-0.0086769415220876,-0.0028819414397452,0.0036428507647479,-0.0104713025258433,0.0149627758243892,0.0422599346569877,0.0114286526234875,0.0038694748452347
67,2024-08-23,0.0,0.0016877718468108,0.0,0.0015809765583034,0.0,0.0054792860560826,-0.0078842621247743,-0.0171492561746244,-0.013157944564872,-0.0101522965546348,0.0,-0.0105821120456497,-0.0301529641161169,-0.0156389723604342,-0.0495006393277111,-0.0036126504789605
68,2024-08-26,0.0095329250169777,0.0,-0.0039721541973929,-0.0031646118595085,0.0022075126557343,-0.0054792860560826,0.0,0.0096825294421044,-0.0044247772508572,0.0144719893419085,-0.0295222977452098,-0.0215061449425103,-0.0206193395695344,0.003496611602063,0.0059523021259794,0.0019665751298652
69,2024-08-27,0.0150662829184654,-0.0016877718468108,0.0029805938568825,-0.0015859916362652,0.0022026502754051,-0.0022004193687399,0.0131063097875701,-0.0042918980406412,0.0370007725095703,0.0,-0.0037523890494559,-0.021978978461038,0.0,0.0155846365113387,0.0,0.008100357623127
70,2024-08-28,0.0148424577681662,0.0397404191728738,0.0455725755078181,0.0015859916362653,0.0196086366160219,0.0076797054248225,0.0282432219419068,0.001074866737009,0.0253179817127615,0.005730716477423,-0.0700675343155022,0.0219789784610381,-0.0371394978965753,0.0453477984862275,-0.0835105148393315,0.0137942046373972
71,2024-08-29,-0.0167134388445836,-0.0081500411475164,0.0084946241755763,-0.0031745026382225,-0.0043244535531241,0.005449761216483,-0.0025348738860687,-0.0086302446008685,-0.0210535905574799,-0.0042948818370988,-0.0121705639214698,-0.0331522820861243,-0.0108696669129055,-0.0350912468159471,-0.0195446855996734,-0.0130319113666153
72,2024-08-30,0.0093196973252257,0.0032679029783365,-0.0028235962924025,-0.0031847684949305,0.0129174399702521,-0.0065432416799724,0.0201012603999015,0.0010829038891621,0.0252114837167288,0.0489950976611783,0.0081301118753527,0.0439631351383843,0.0054496347439893,0.0051768740428151,0.0355450857392642,0.0151547601634302
73,2024-09-02,-0.001856983956395,-0.0032679029783364,0.0018833155160476,0.0126783573491765,0.0148620922066239,0.0010934804634895,-0.0049876401648795,0.0010818425732343,-0.0146292827518396,-0.0054795054943057,0.0040404520461171,0.0,0.0215061301887865,-0.013865115994897,0.025079511927084,-0.0003634848065481
74,2024-09-03,-0.0055917322924134,-0.0065681085288736,-0.0075543433992215,0.0047134392552262,-0.0042238829968905,-0.0010934804634894,-0.0227569605578069,0.0,0.0104713895925907,0.0230831981337015,0.0510916194107084,0.0,0.0314162443353366,-0.0229489297825402,-0.0124610961595038,-0.00091802715839
75,2024-09-04,0.0093023574256292,-0.0066116239999851,0.003784256395866,0.0015661200752038,0.0073803432518998,0.0044053940176525,-0.007702211233292,-0.0065077946176209,-0.0083682331406473,0.0,-0.0154442953266246,-0.01081085305226,-0.0208341397144217,-0.0216614387296495,-0.0383434507790447,-0.0038304467664834
76,2024-09-05,0.0,0.0164476355071953,-0.0085349030075495,0.0077942475569955,0.0062825454747641,-0.0099392875075967,0.0102565736735052,0.0043430481552245,-0.0021031564519432,-0.0053836321797248,0.0,-0.0109290727042479,0.0208341397144218,0.0216614387296495,-0.0364881979460951,-0.0032503456131251
77,2024-09-06,0.0,0.0,0.0047506466116834,0.0245411379653658,-0.0010444964753336,-0.0022223866878162,0.0101522527261302,-0.0152839699068553,0.0,-0.0067704862146972,-0.0316231316166866,-0.0110499057567901,-0.0314162443353364,-0.0035778410825238,0.0266681472182955,-0.0070525686862978
78,2024-09-09,0.0092166205147833,0.0129662053308777,-0.0076117474564446,0.0180185081539985,-0.0147369344484037,0.0022223866878163,-0.033379205139594,0.012028536410018,0.0104713895925907,-0.0054495742449739,-0.0040241924673971,0.0,-0.0215061301887865,-0.0199101368694402,-0.0232956015851774,-0.0009865037158574
79,2024-09-10,0.0036630528693658,0.0159747666131527,0.0170457691109198,0.0206193377942528,0.0115973127431015,-0.0011105759687114,0.0129703787399584,0.0140316242957231,0.0231345531365449,0.0013651276838218,0.0,0.0,-0.0054496347439892,-0.0073394328904972,0.0033613773160715,0.0053505039977079
80,2024-09-11,0.0028128681897223,-0.0127593151638725,0.0093457558891981,-0.0161649867967721,0.0020943546083565,-0.0011118107191048,-0.0051680074828953,0.0095999040907756,-0.0231346624173543,0.0027248171657594,-0.0369651784842604,0.0,-0.0221004031257219,-0.0148425630980919,-0.0156305910615281,-0.0124540958566211
81,2024-09-12,-0.0037523499857468,0.001603769833389,-0.0140515929083522,-0.0149256032805564,0.0083332975176553,-0.0066963798186667,-0.0025940539846934,-0.0010620922526406,-0.0106951492843166,-0.0013614104939206,0.0124742026819924,0.0056338124210742,0.022100403125722,0.0185190578384513,0.0270285918425992,-0.0009090544784384
82,2024-09-13,0.0,0.0095695811185391,0.0,0.0193602732568579,0.0010368095917998,0.0066963798186665,0.0025940539846934,0.0,0.0106951492843165,0.0067888020492859,0.0,0.0,0.0,0.0091324884615446,0.0132453106538832,0.0084122263070474
83,2024-09-17,0.0018779839368883,0.0016246841147537,0.0,0.039050448141076,0.0051678787693565,-0.0011129350865364,0.0207800248375872,0.0126716845754745,0.0,0.0027027240547245,0.2604552319494274,0.0111732901803344,0.2198594052664789,0.0144405865580332,-0.0300522843963228,0.0073151302920126
84,2024-09-18,0.0018743660488585,0.0064725539186615,0.0,0.0084746281639416,-0.002063884277183,-0.0089485826954601,-0.0155444613695903,0.0135490223753659,0.002125328082565,-0.0054127029016935,-0.0096001748545525,0.0219789513502726,-0.0633695301989871,-0.0108107988404187,0.0201347850201434,-0.0022196747524243
85,2024-09-19,-0.0037523499857468,0.0032205063976127,-0.0047281846353213,0.0056101365039524,-0.0041408040839733,0.0033651379633299,0.0026076353978463,0.0123458623399087,-0.0042552923207167,-0.0068073575579776,-0.0194810216210551,0.0108109056545937,-0.0284379785134314,0.0215061467411995,0.0294620569595278,0.0030425119726585
86,2024-09-20,-0.0037664831654445,0.0048115230485312,-0.0009483059336696,-0.0070175504599447,0.0072352991089862,0.002237074859349,-0.0026076353978463,-0.0102776924821367,0.0021299642381516,0.0,0.0322608046878842,-0.0108109056545936,0.0560895506808616,-0.0306054847702208,0.0,0.001901305369537
87,2024-09-23,0.0093897900154061,0.0015988794559412,0.0028420286365014,0.001407413955992,-0.0082730784056683,0.003346369872781,-0.0026143228158277,-0.0103842087122275,0.0,0.0068073575579776,-0.0224728558520586,0.0,-0.0091325336727962,0.007286135501058,0.0,-0.0021114409642051
88,2024-09-24,0.0037313477944068,0.0063694025915963,0.0066009014727445,0.0,0.0082730784056684,-0.0033463698727811,0.0,0.0277938961177043,-0.0042644749094215,0.0201483713995643,-0.0086509330995908,0.0,0.0,0.0018132025279633,-0.0394787324446275,0.0030398391485909
89,2024-09-25,-0.0037313477944068,-0.0192313945999288,0.0102851533680972,0.0042105331154355,-0.0010306107478296,0.003346369872781,0.0078226178625836,0.0,-0.0107412131500132,-0.0013305450700791,-0.1071837201341616,-0.0219789513502727,-0.0962280426732313,0.0268111847377221,-0.0237701989927792,0.001800380159205
90,2024-09-26,-0.0037453229130731,0.0,0.0018589074630548,0.0013996033885169,0.035446848307562,0.0022247458056413,-0.0130719881310659,-0.0040692248176799,0.008602356560941,-0.0066800997153125,0.0393610983898391,0.0,0.0298529488701038,0.0105263849677609,0.0136520894577355,-0.0012318347740134
91,2024-09-27,-0.0151232616684569,-0.0130294938228763,0.0138314156089323,0.013282275418139,-0.0069895634868136,0.0022198072966364,-0.0079260871320499,-0.0061349495982073,-0.0172790205319716,-0.0006819134108833,-0.0284716675541309,-0.0111732901803344,-0.0198026178716587,-0.0070052353032838,-0.0170944551397721,-0.006741904059605
