Date,1155.KL,1066.KL,5819.KL,6033.KL,5225.KL,1082.KL,1818.KL,1295.KL,5347.KL,3816.KL
2023-06-26,-0.004587191360249851,0.0018500137162070808,0.005304870101719569,0.0035775421892869034,0.005106289596169094,0.0011460816889081106,-0.0015661092621717507,-0.005168057346302291,-0.0021760988393869736,-0.005578776183731254
2023-06-27,0.0011488376684393993,0.005529915692701913,0.00211431890932584,-0.0023835842277752013,-0.01195571836322013,-0.00920594865903149,0.00780655418085636,-0.0025939722301324786,0.001088641345346499,0.001397728815657418
2023-06-28,0.0022935925134238565,-0.0036832106028068766,-0.00211431890932589,0.0011926614368718443,0.008554311093207834,0.020595754452401593,0.0031054698149561755,0.005181304058932218,-0.019780873555340736,0.0013956257082084302
2023-06-30,-0.011520866803931279,0.0018434084626452977,0.003169804344323973,-0.0047789483782346084,0.003401407270012246,0.0,-0.001551697241941661,-0.005181304058932164,0.004429793422556339,-0.0013956257082084077
2023-07-03,0.013809080180875408,0.003676332636534664,-0.003169804344323942,0.010720695402382659,-0.0016991728482827683,-0.0068182081636535405,0.0015516972419416508,0.023107576999465727,0.005509552927553273,0.005571005679272849
2023-07-04,-0.005730643558807294,0.001833163834142376,-0.0010586119537883978,0.0011838717843242268,-0.008539699737224475,-0.002283186379022269,0.0,-0.007643373352258956,0.0032912433894873878,-0.016807075932625454
2023-07-05,0.0,-0.0073529049333223755,0.0,0.0011829137912718586,0.0,-0.0011434604829667044,-0.006220950847314876,-0.0025607586169108516,-0.005491517777472745,-0.002828913396172194
2023-07-06,0.003442430181863223,0.0,0.002116443085439959,-0.0011829137912717858,-0.005159148121254298,-0.01382522767150056,0.0015589537934465338,-0.005141415453861204,-0.0011018370638321915,0.0
2023-07-07,-0.00689661982525003,-0.0036967188061020097,-0.0031762901293486295,-0.001183871784324192,-0.0017256478882797539,-0.0011607766136266305,-0.006250026941944154,-0.007762029576434763,-0.0022074414757358033,-0.00996454191469104
2023-07-10,0.0,0.0036967188061019294,-0.002123183363122294,0.0011838717843242268,0.005167950231821155,0.004635104858368063,0.0031299385365550826,0.002593972230132566,-0.0022125626033305773,0.009964541914690941
2023-07-11,0.008041381003636602,0.0036832106028068224,0.004241642360819319,0.002364240787612506,0.010256545514937277,0.00230955109502052,-0.006269619386264495,0.0025873318287995767,0.0022125626033306384,0.004240297758736525
2023-07-12,0.0011434521985576017,0.0018365304963730588,0.00211431890932584,0.0011799960893271344,0.011834356137809735,0.004603040310511355,0.0,0.0,-0.0022125626033305773,0.01122031159899676
2023-07-13,-0.0022882133769440874,0.005489440731056246,-0.00211431890932589,0.002355886035313269,-0.030719107019031508,0.0022933572534994647,0.006269619386264471,0.012837187447485738,0.007722115530883929,-0.009810916435057044
2023-07-14,0.00798633355886739,0.010889508915937821,0.005277214116228556,0.0023500981415052993,0.012058698902266763,0.01703633822419831,0.02469255492548637,0.017699632347796593,0.00984152720523112,-0.0028207795265039284
2023-07-17,0.005665835483548894,0.0018035150124454287,0.0,-0.0023500981415054256,-0.006872795879523807,-0.01018681529891086,0.001523251733791458,0.0,-0.006550283815743644,0.00843865624138699
2023-07-18,-0.0033957383348991533,-0.009049960666410381,-0.004219382984576909,-0.0035358821246402926,0.006872795879523816,0.0011369597963376329,-0.0030488273036646412,-0.007547229074095882,-0.0032912433894874867,0.001399685196308098
2023-07-20,-0.002270097148649795,0.0,0.0,-0.0011813269963406978,-0.0017136477582696138,-0.0011369597963377265,-0.015384893896355526,0.002522077284973936,-0.0033021114518175278,0.0
2023-07-21,-0.002275327296789725,0.012647052510742473,0.0010564877776742256,0.004717209120981085,0.006837465315494863,0.0011369597963376329,-0.001551697241941661,0.002515663483745113,0.004400318121264565,-0.00139968519630821
2023-07-24,0.015819631894967726,-0.0035970918443321326,0.0,0.0,-0.003412931315035268,0.004535016010147438,0.010811074005799504,0.0,0.037699893190436005,0.0
2023-07-25,0.006703911040518139,0.017857654598177307,0.01259199674834905,-0.005900122912252813,0.0,0.001130592484983765,0.010695279402681564,0.01743511662277107,0.0010564363793553737,0.009756448699670947
2023-07-26,0.0022246445421450975,0.0035335387191668156,0.019618581829912152,0.011765201211669187,0.003412931315035184,0.005633867950798231,0.00757000547114005,0.007380062971048918,0.013634184315325728,-0.0027779873196314797
2023-07-27,-0.0011117989799329432,0.001761995472020858,0.002042940403564177,-0.004689432995596961,0.005097782130993817,0.02112370122423504,0.004514664933970416,0.007326129904914515,0.0,0.005547901486810077
2023-07-28,0.0,-0.003527307137984238,-0.0030658138886496757,0.003519040964461952,-0.0016963748609814657,0.0010995150272477478,0.001500316252641592,0.007272582790327582,-0.003129969007616251,-0.005547901486810093
2023-07-31,0.003331632158207641,0.005286408440443373,0.0020448108479859885,0.0,0.010135183289527104,0.005479398606197781,0.005979259012249749,0.007220337117992577,0.003129969007616144,0.0
2023-08-01,-0.0033316321582075657,-0.0017591013024592288,-0.004094140095548573,0.002339415845956859,-0.0016821077152392038,0.0,0.01626051697483544,-0.012062844186937104,-0.0052219586043939685,0.0027779873196316124
2023-08-02,-0.004459279055329557,-0.005295534191187677,-0.005141332316665787,-0.0070341021142382625,0.0033613906949573513,0.0021836564624371072,-0.0029369817928694072,0.0024241847659473696,0.0020919895967777863,-0.00138802900843242
2023-08-03,-0.00560222470293502,-0.008888965850268002,0.0020595521962577064,0.0058650782994164085,0.005020911962603641,0.010846072581531233,-0.011834470892159542,-0.009732401027110633,-0.0010453916514163437,-0.0069687344949304125
2023-08-04,0.0011229072436904123,0.005342689762993631,0.0071759202159566255,-0.004689432995596961,0.0033335444972521877,0.003230935035080745,0.00741296065980689,0.0073082162611633915,0.004175360659032592,0.0041870351752129
2023-08-07,0.001121839911843888,0.0035462760872742023,0.004077446435386866,0.0023473401213806974,-0.013400789124608774,0.009630976789163345,0.0014761162786542088,0.0024241847659473696,-0.004175360659032524,0.0
2023-08-08,0.0055896345697924845,0.00529553419118782,0.0020325597365155753,0.007009388997293887,0.0,-0.006410447085356563,-0.00443466154064626,0.002418322302997301,0.004175360659032592,0.0
2023-08-09,0.0033389210128706858,0.0052678434435839035,0.020101239191788692,0.009269991690552567,0.0016849419697956643,0.006410447085356543,0.008849584946028752,0.007220337117992577,0.004157999486439101,0.004169728328149769
2023-08-10,0.0,-0.01056337763477175,-0.012012278113889736,-0.006944549191593402,0.010050463970408275,-0.010706947097935801,0.008771956271680778,-0.004807650683198487,0.00929268123430625,-0.005563408979496853
2023-08-11,0.0022198331782746676,0.0,-0.00302550909319378,-0.012857816921453269,-0.003338860509067491,0.0010759703087726176,0.004357368981918199,0.0024066815549931087,0.007168554041251998,0.0
2023-08-14,-0.0022198331782746815,0.008810545472346524,0.005037620575546025,0.0023500981415052993,0.0016706991962201615,-0.00972474981513922,0.008849640118308863,-0.0024066815549931343,0.0,-0.0027933545238659216
2023-08-15,0.0033278097088184785,0.005249306065677915,0.00200807101823855,0.0011728872836946176,0.0016681613128473223,0.0010854258613836037,-0.004414952602187699,0.014354227408105729,0.00914187260873687,-0.005609920137968417
2023-08-16,0.0,0.003484392587497651,-0.0010035850741378037,0.002342092874216371,0.0,0.0010837917481718036,0.004414952602187666,-0.004761798057168252,0.010060367021424774,0.0014052033321506007
2023-08-17,-0.006666730721689178,-0.014010705406355222,-0.0020099818948361363,-0.008220964334729717,-0.008368356255169025,-0.009798519973204693,0.0058565484318321365,-0.007185747795944386,-0.004012139031174439,-0.021292469648259867
2023-08-18,0.0033389210128706858,-0.003533538719166765,0.0010054959507353447,0.002355886035313269,0.00836835625516903,0.008714728225032935,0.0029153850972599656,-0.007237690292784504,0.0,0.01707022937894705
2023-08-21,-0.0011117989799329432,0.007054635493646928,-0.0030196336603857048,0.017492973673614003,-0.006689073275451004,0.0032484280991875126,-0.017621573647400798,0.002418322302997301,0.018915586143716294,0.0
2023-08-22,0.0022222363988419454,0.0017559099786996688,-0.0020179869151602738,-0.0011564211272779557,0.006689073275450983,0.011821504014539375,0.010317073425299559,-0.0024183223029972225,-0.007920919496828284,-0.0014113843625644111
2023-08-23,-0.0022222363988419354,-0.008810545472346562,0.0,-0.008135227868380423,-0.013423023692917865,-0.019417802945279717,0.0,-0.012180390392244864,-0.006982527615713571,-0.0014134563545442791
2023-08-24,0.0022222363988419454,0.0017682270532036104,0.0,-0.0058512265364503106,0.005054667437748754,-0.012055279094980225,0.0,0.0,0.0010003100915222131,0.001413456354544312
2023-08-25,0.0011093957593657812,-0.0035397930884035335,-0.002022391678062393,0.0011728872836946176,0.003355750695075124,0.0033024111950418207,-0.004408697987273492,0.0,-0.003004259875573002,0.011236070253352602
2023-08-28,-0.0022198331782746815,0.001771566035200007,0.0020223916780623763,0.0011717008430813837,0.0,0.007663055068635096,0.005873671481351367,0.0,-0.007045997975946042,0.0041810473680738685
2023-08-29,0.009950389313160104,0.008810545472346524,0.004032124624810782,0.007001147465087806,0.005012605560093818,0.00217832445556828,0.010196844476079443,0.01459871269524204,0.002018321418279841,-0.0013917410085182715
2023-08-30,0.0021976904723149965,-0.01591551056934674,0.004016038867506619,-0.0046617316191309216,-0.008368356255169025,-0.00874307210259167,0.0,0.02150633915578763,-0.008097298133148328,0.002781699319717478
2023-09-01,0.004381256512140346,0.007104965097000078,0.0020021475517846147,0.008143885937674154,-0.011834356137809872,-0.005503639793247552,0.004338413870519794,0.002361218827794343,0.008097298133148384,0.01242254525756331
2023-09-04,0.0,0.00529553419118782,-0.0050126904685560535,-0.004645613629418372,0.006779688700060885,-0.001104138954952898,0.0,0.009389834073694344,-0.0020183214182798335,-0.00964871346345705
2023-09-05,-0.0021881975395074767,-0.003527307137984238,0.0,-0.0011647522793841547,0.0,0.007704765524848483,0.0,-0.007034177469204525,0.0010096157983435397,-0.018169523364167432
2023-09-06,0.00546141757998686,0.0017653116659633182,-0.004028171963212775,-0.003502543843693623,-0.0033841409907966707,0.00109590027754653,0.0,0.0,0.00503284549868376,0.016783720578493568
2023-09-07,-0.0010899248802937961,0.001761995472020858,-0.0010094486123332714,0.0035025438436935845,0.0016935020459958624,-0.014340894106935332,0.0,0.0,-0.009077221751474828,-0.005563408979496853
2023-09-08,-0.003276857920334071,-0.003527307137984238,0.0,-0.002333520028871682,-0.001693502045995934,-0.0055713292869156135,0.001441965383964611,0.0,-0.0010138181828637186,-0.0027933545238659216
2023-09-11,0.0021857438075036286,0.0,0.001009448612333355,0.011723231873557085,0.0033841409907965523,0.005571329286915591,0.0014398130479515373,-0.002355656604489785,0.00303815937588341,0.009880164543833945
2023-09-12,-0.0021857438075036234,0.003527307137984152,0.0,0.0,0.006733950417466966,0.00332770207163036,-0.007220192302436035,0.0,-0.005068557453440629,-0.002813000544978007
2023-09-13,-0.0021907197109319594,-0.005295534191187677,0.0,-0.0011663184654211985,-0.00336139069495727,-0.0033277020716304647,0.004338413870519794,-0.0024126482995974223,0.011116785443690913,0.018144258830529402
2023-09-14,0.00113207054771929,0.007054635493646928,0.004028171963212758,-0.002336416374030926,0.0016821077152391554,-0.0011119732264114268,-0.00724118176921952,0.0072203590218542675,0.0020081892471235955,-0.006939724823308502
2023-09-15,0.007887259053893559,-0.012378569277230413,0.008008096280005485,-0.008220746599611415,0.003355750695075124,-0.01231116433729878,0.005797134118168044,0.0047847712721346,0.00898647739976435,0.002781701653388922
2023-09-18,0.0022423181933708286,0.00709216083678704,0.0,0.009389853470660394,0.0,0.00673397317215958,0.0,0.0023836998095103337,0.007920919496828386,-0.005571012491120087
2023-09-19,-0.002242318193370914,0.003527307137984152,-0.008008096280005426,0.004661884314595531,0.0,0.005577191165139176,-0.004344696911503721,0.0,0.0,-0.001397503210588283
2023-09-20,-0.005627455000764798,0.0,-0.0030196336603857048,-0.0023282563461925134,-0.0016764677153570716,-0.01795769676812687,-0.004363655702911907,-0.0023836998095103355,-0.0019744881537635457,-0.00561023056523024
2023-09-21,0.004504531905872489,0.0,-0.0020179869151602738,-0.0011663184654211985,0.001676467715357067,-0.002267474845315362,0.0014566686468913547,0.004761794881215405,-0.0059464313430647574,0.0028089741625784825
2023-09-22,-0.0022496361531404974,-0.0017619954720209446,0.0,0.0011663184654211675,-0.0016764677153570716,0.009039509688055997,-0.0014566686468913774,-0.0023780950717050514,0.009891200037380747,-0.001403463011271669
2023-09-25,-0.0011269682343816954,-0.001765311665963301,-0.0010106845806058878,-0.0011663184654211985,0.001676467715357067,0.004489384701800669,0.0014566686468913547,-0.004773287929135637,-0.0019702805405525515,-0.001405511151306868
2023-09-26,0.0,0.0,-0.0030380888289305887,0.0,-0.0016764677153570716,-0.003365266170356708,-0.0014566686468913774,0.00238958811962522,-0.0019744881537635457,0.0014055111513069265
2023-09-27,0.0011269682343815546,-0.0018165374836515947,0.00303808882893048,0.0,0.005889771721902574,-0.004504433177778046,-0.007315264882200637,-0.012005130293988912,0.008016084507482972,0.0
2023-09-29,-0.010186967994627946,-0.012808900308932327,-0.014256913671550504,-0.017657745102534785,-0.01862877289064569,-0.0011294347730202953,-0.010332302697138692,-0.019512721572182135,-0.002998414278911969,-0.005633860405669851
2023-10-02,-0.004560905087299307,-0.005540094984400839,-0.002053537623751872,-0.004761971347392951,-0.012038017751228487,-0.001130592484983781,0.005917350094950977,0.0,-0.009049885369248573,-0.00708712200840788
2023-10-03,0.002283021232259366,0.003696769930954876,0.0,0.007134354915747273,0.005176844300619663,0.0,0.002945362769741769,0.0,0.0070459009033612295,0.007087122008407858
2023-10-04,-0.004571393321719602,0.0036831541420224555,-0.0061852638337779155,-0.0023723835683544504,-0.0017225250633676515,-0.02288407363757792,-0.0014716748478370166,-0.002466064082099331,-0.0010035531144120347,0.0028208598606916735
2023-10-05,0.0034305342286918335,0.0036697422695365447,0.004127720469478387,0.002372383568354455,0.0034424279802733734,0.0011566262467739095,0.005873671481351367,-0.0024722270529579783,0.0,0.0
2023-10-06,0.001140859093027714,0.007299328950819283,-0.005162677568937244,0.0023668937603694242,0.0034304489717585517,0.004613659038651604,0.00292414163076354,-0.0024782874839242557,0.0060059518592114084,-0.0014093973361677821
2023-10-09,0.0034149143832273832,0.0,-0.004149352060479619,0.0070673147619969194,-0.0034304489717585035,-0.004613659038651665,0.0,0.0,-0.005002398744799463,0.0014093973361677572
2023-10-10,0.010175388150730208,0.009049970369790055,0.008281778300802484,0.003514736637782892,0.010256411738206756,0.006912591405531883,0.0014587164503684577,0.024511011978281736,0.0,0.00701771995890142
2023-10-11,0.001124185468851041,0.0035970367373097728,0.0,-0.004689273320030409,0.01183432903228678,0.0022933572534994647,0.0,0.004831001212174094,0.002003984465887464,-0.004204719413923313
2023-10-12,0.010061507925318026,0.0035842459921811513,0.0010302513286143716,0.007025689694061215,0.0016793026538553869,-0.011520846130423956,0.0014566686468913547,0.007202829175071621,0.0010005409320269242,0.008391533462242725
2023-10-13,-0.001112924915421215,0.0,0.0,0.003494574811613712,0.0,-0.002320207386975549,-0.005839526728023511,-0.002395183152509394,0.0019978733468850552,-0.005586499042825312
2023-10-16,0.0,0.0,0.0010293008676434472,0.0,-0.001679302653855293,-0.005823995651746775,-0.007347359403256098,0.0,-0.007010513104274356,0.0013996849945059617
2023-10-17,0.002224797015726687,0.0,0.0030817801204080734,0.0,0.0033557899774383972,0.002333805374227356,0.002945362769741769,0.0023951831525094273,0.0030105558084682184,0.004186814048319475
2023-10-18,-0.005571146354725785,0.0,-0.002053537623751872,-0.0034945748116137296,-0.005037834188253022,0.005810397664494964,-0.014815049814355712,-0.002395183152509394,0.003999957295806275,0.0
2023-10-19,0.0011167767959783246,0.0,0.0,0.0,0.001682044210814555,0.0,0.0,-0.012062862915895173,-0.003999957295806197,0.0013918180593936729
2023-10-20,0.003342497458442042,0.0017873169220884839,0.0010272959388798598,0.003494574811613712,0.0,0.0,0.007434999528492704,0.004842503894040832,-0.016161879169428708,0.0
2023-10-23,0.0,-0.005371562914269625,-0.0020555384355359554,-0.0034945748116137296,0.0,0.011520846130423994,0.0,0.004819360646157269,0.0030503493718915618,0.0
2023-10-24,-0.0033424974584419973,0.0,-0.00102930086764346,-0.001167309502981896,-0.006745303065992479,-0.0034421931193424175,-0.008928656031212658,-0.004819360646157179,0.0,0.0
2023-10-25,0.004454369558747584,0.0017936270977372986,0.0030848393031792966,0.004661884314595531,0.008424605719847659,-0.0034542044446685314,0.008928656031212677,0.004819360646157269,0.0030409664049693883,0.004163794332836405
2023-10-26,0.0,0.0035779358165322415,0.0,0.0,0.0,0.004603040310511355,-0.010424546881444462,0.00240099837569712,0.001011674950631102,-0.004163794332836408
2023-10-27,0.0,-0.003577935816532236,0.0020513218631211427,-0.0023282563461925134,0.0016764873235830275,0.0011472755645915683,-0.004501066236671729,0.0,-0.0020242676914606086,0.01106520399910165
2023-10-30,-0.0011118721003054572,-0.0017936270977373387,0.0010242490693137647,-0.008192008159482398,-0.0016764873235831537,0.0011460816889081106,-0.007547226714109728,-0.004807646022562249,-0.0010138328059359444,-0.002754806450366198
2023-10-31,0.0033316690462505422,0.0017936270977372986,0.012448126080041842,0.010520264505675019,0.006689151316183271,0.005711028641743021,0.02838121527025196,0.002406647646865261,0.004048646586978755,0.0
2023-11-01,0.0,0.0,-0.010362738682917797,-0.0070010947492819605,-0.001668180237675043,-0.0011607855662934925,-0.017831054211911113,-0.0024066476468651474,-0.005063187445182831,-0.004146603215899189
2023-11-02,0.0,0.0017906188944439173,-0.0010423138759944196,0.0011701035636374384,-0.0016707196497068783,0.016129589341944653,0.005979108065343538,0.004807646022562176,0.0050631874451828015,-0.0013858816267709813
2023-11-03,0.0022146355673293614,0.0017873169220884839,0.0020834335038586913,0.005830991185644688,0.0016707196497068694,0.015873258737262537,0.0059435707085415245,0.0023951831525094273,0.0070459009033612295,0.012405360572806228
2023-11-06,0.00771367746865058,0.007117492935728227,0.0031169796813050052,-0.004661884314595565,0.0033334177335007107,-0.004509431197017676,0.002958512281297945,0.01660767337344855,0.003004525397914408,0.0
2023-11-07,0.004381247393031449,0.0017714858844191514,0.0010366932663546527,0.0,0.006633439316521769,-0.005665830640449053,-0.00592588188797246,-0.0023556233965250713,-0.0050126397573893484,0.0027360372032946153
2023-11-08,-0.003284377313679864,-0.0035462163472440916,-0.009370144361716633,-0.00703404905379235,-0.008298676812347465,-0.02648406853888876,0.002967369606674473,-0.00710066697608274,-0.0030196466300566574,-0.0027360372032946135
2023-11-09,0.0,0.0,-0.0031432143223095797,-0.0035358223121181435,-0.010050498180853065,0.0011662001899620268,-0.007434999528492685,0.0,-0.00201813991382953,-0.013793389684876515
2023-11-10,-0.0043955705868732025,0.0017747304628250359,0.0010489825930503388,-0.0011812869049184515,-0.008453091615340363,-0.001166200189962155,0.0014914288199511193,-0.011947564529047112,0.002018139913829445,0.0
2023-11-14,0.0032987005075216574,-0.005333466022656228,0.005227269639457537,0.0035397449405027313,0.0033898327601624635,0.002331041941099044,0.0059435707085415245,0.004796181528206446,0.005027760989531638,0.002773910738841081
2023-11-15,0.0032876127355827866,0.005333466022656248,0.0031233614811004506,0.012873297644922002,0.011774857148649063,-0.005837703626085379,0.0,0.011890801038043098,0.003004525397914408,0.013755516149330058
2023-11-16,0.0,-0.0017747304628250588,0.00414936461676276,-0.0034945748116137296,0.0,0.0011702944418578664,0.001480389341278338,0.00236124893888037,-0.0010005409320269954,0.0
2023-11-17,-0.0021907426562310806,0.0,-0.011452441292580539,0.0,-0.005029554082656686,-0.0236698286027386,0.002954298174842951,-0.0023612489388803175,-0.003007537580299507,0.009517459793958793
2023-11-20,-0.0010968700793515566,0.0,0.005222029070711721,0.0023310934393526253,0.0,0.0035863731146035145,-0.005917350094951102,-0.0047394180372024326,0.0010035531144120878,-0.016371566277023422
2023-11-21,0.0,0.0,0.0,0.0,-0.006745303065992479,0.004761930936544874,0.0014826625788298422,0.014151206879505612,0.005002398744799498,0.0054869500257061455
2023-11-22,-0.0010983177024657402,-0.00534276247290312,0.0,-0.01524956121316353,-0.006791195582528068,-0.010746426498211469,0.0,0.0,-0.003999957295806197,-0.012388359691971324
2023-11-23,-0.001099525330722316,0.0,-0.0031299877225539627,-0.002366893760369394,-0.0051237931502146564,-0.0036078765780024774,-0.005943570708541636,0.0,0.003999957295806275,-0.004163794332836408
2023-11-24,0.0,0.0,0.0031299877225539163,-0.004750660669522605,-0.006872876952031841,-0.007255165580113104,0.002976201101867189,-0.0046949165068976865,-0.0019978733468850106,0.0
2023-11-27,-0.003305726265498074,-0.005371562914269625,-0.006269583515451895,0.0,0.0,0.0036342250814730037,0.002967369606674473,-0.0023556233965250713,-0.01612950611714522,0.0
2023-11-28,-0.0011043823824765748,-0.010830366580895276,-0.004201666981267024,0.002378277101168126,0.006872876952031808,0.0,0.002958512281297945,-0.004728213826173934,0.0050685337262874885,0.0013898835939953785
2023-11-29,-0.0011057257874880206,-0.0036364838243322303,0.00524922142600731,0.0,-0.0017138383045336063,-0.008500495371543633,0.004421538004565112,0.0047282138261739715,-0.001011674950631191,0.0
2023-11-30,-0.006659229529000975,-0.007312673412363884,-0.0052492214260072,0.0011869580709254165,0.0,-0.01846198633914444,-0.005899660944584705,0.007050539903422778,0.011072106409461881,-0.0013898835939952915
2023-12-01,0.002224797015726687,0.0036630210903427366,0.0073412627741649234,0.0,0.001713838304533609,0.023328256629214925,-0.001480389341278277,0.01164162829003676,0.0029984142789118884,0.0083103975487356
2023-12-04,0.0,-0.003663021090342713,0.004171107350418358,0.0011982762666183499,0.0,0.007255165580113008,0.0,-0.00930234735405281,-0.003999957295806197,-0.006920513954740296
2023-12-05,0.0011104530084051626,0.005489408639020859,0.0,0.0,0.0,0.0,0.008849640118308863,-0.007034197442881494,-0.0010024414489932254,0.0
2023-12-06,-0.0011104530084052283,-0.001826387548678203,-0.011512370124583346,-0.001198276266618347,-0.006872876952031841,0.002406779781224135,-0.008849640118308855,0.0,0.002003984465887464,-0.004216426700947165
2023-12-07,0.0011104530084051626,0.003649652322021205,0.006295898710526308,0.0011982762666183499,0.0034424279802733734,-0.006027720279864029,0.007380050285863094,0.0023502765600922726,-0.009049885369248573,0.0
2023-12-08,0.0033239795048692297,0.0018198432981277454,0.0020897457845807836,0.0,0.006849254564636623,-0.008500495371543633,-0.004421538004565086,-0.004705899956617394,0.0010097385205694606,0.0
