Date,^KLSE
2024-05-07,0.0051897401301364
2024-05-08,-0.0005792272930015274
2024-05-09,-0.0021997378388378674
2024-05-10,-0.0003434423551256227
2024-05-13,0.001399407856008894
2024-05-14,0.0018528617575501727
2024-05-15,-0.0016502007659382478
2024-05-16,0.004915080792406767
2024-05-17,0.0034200084511442075
2024-05-20,0.006730094218600824
2024-05-21,-0.0033241377448156584
2024-05-23,0.004370958479506637
2024-05-24,-0.006003037708814385
2024-05-27,-0.0006977923093594018
2024-05-28,-0.0015140076826593019
2024-05-29,-0.006479664226927362
2024-05-30,-0.0006789583809689859
2024-05-31,-0.004724892479115561
2024-06-04,0.011724309237543862
2024-06-05,-0.0042528135529027455
2024-06-06,0.0038544205323820524
2024-06-07,0.00193840761035724
2024-06-10,-0.002157164566757408
2024-06-11,-0.0017839806807133929
2024-06-12,-0.0015762052993767428
2024-06-13,0.0007583161754340928
2024-06-14,-0.0017700600423956603
2024-06-18,-0.0007403264104307583
2024-06-19,-0.003947355320576995
2024-06-20,-0.004438143433128761
2024-06-21,-0.0014566214231340746
2024-06-24,-0.00044641243212573123
2024-06-25,-0.002692418004383912
2024-06-26,0.0035133193757381775
2024-06-27,-0.003777623401162389
2024-06-28,0.0032493498835628465
2024-07-01,0.0051003311296153875
2024-07-02,-0.00015016283425550725
2024-07-03,0.010863842509156285
2024-07-04,0.0008853067865737252
2024-07-05,-0.0035441351283439504
2024-07-09,0.00211047930680075
2024-07-10,0.002452869036376981
2024-07-11,0.002928848737672185
2024-07-12,-0.002501316314043933
2024-07-15,0.006645761927237093
2024-07-16,-0.002368350786448148
2024-07-17,0.0046619094609374745
2024-07-18,0.0001652971612529086
2024-07-19,0.0016770555548748511
2024-07-22,-0.00884794360516572
2024-07-23,0.004691602504124592
2024-07-24,-0.005240316369494402
2024-07-25,-0.0036764011027095034
2024-07-26,-0.0014240200792726698
2024-07-29,0.00724173755987878
2024-07-30,-0.007768329105926841
2024-07-31,0.008455653050523537
2024-08-01,-0.0008119898452082497
2024-08-02,-0.00812679770470992
2024-08-05,-0.046286624312892766
2024-08-06,0.02467330174267679
2024-08-07,0.011102700287802136
2024-08-08,-0.0009359999490821114
2024-08-09,0.0035652132999057784
2024-08-12,0.006647652032812257
2024-08-13,0.001780081218627494
2024-08-14,0.0017582608605959393
2024-08-15,0.0003659043193138256
2024-08-16,0.006795096783490218
2024-08-19,0.015271831014819215
2024-08-20,-0.003596731859190072
2024-08-21,-0.004535067692745809
2024-08-22,0.0038769709285404463
2024-08-23,-0.003606132708390275
2024-08-26,0.00196851010695398
2024-08-27,0.008133254284854674
2024-08-28,0.013889783651359844
2024-08-29,-0.012947363680839263
2024-08-30,0.015270175836464617
2024-09-02,-0.0003634187539491851
2024-09-03,-0.0009176059003769277
2024-09-04,-0.0038231199632300372
2024-09-05,-0.0032450689583548575
2024-09-06,-0.007027757685120539
2024-09-09,-0.000986017281036533
2024-09-10,0.005364843507350114
