Date,5296.KL
2024-04-24,1.4028630256652832
2024-04-25,1.4028630256652832
2024-04-26,1.4213217496871948
2024-04-29,1.449009895324707
2024-04-30,1.4397804737091064
2024-05-02,1.5320740938186646
2024-05-03,1.5505326986312866
2024-05-06,1.5689915418624878
2024-05-07,1.6335971355438232
2024-05-08,1.6428264379501343
2024-05-09,1.6520557403564453
2024-05-10,1.6612850427627563
2024-05-13,1.6335971355438232
2024-05-14,1.6335971355438232
2024-05-15,1.6520557403564453
2024-05-16,1.670514464378357
2024-05-17,1.7166613340377808
2024-05-20,1.6889731884002686
2024-05-21,1.6889731884002686
2024-05-23,1.7074319124221802
2024-05-24,1.670514464378357
2024-05-27,1.6889731884002686
2024-05-28,1.670514464378357
2024-05-29,1.6889731884002686
2024-05-30,1.6889731884002686
2024-05-31,1.6796931028366089
2024-06-04,1.6796931028366089
2024-06-05,1.6704131364822388
2024-06-06,1.7539336681365967
2024-06-07,1.7539336681365967
2024-06-10,1.7910540103912354
2024-06-11,1.7817741632461548
2024-06-12,1.8096143007278442
2024-06-13,1.8096143007278442
2024-06-14,1.8096143007278442
2024-06-18,1.8096143007278442
2024-06-19,1.8003342151641846
2024-06-20,1.8003342151641846
2024-06-21,1.7724939584732056
2024-06-24,1.763213872909546
2024-06-25,1.7817741632461548
2024-06-26,1.7817741632461548
2024-06-27,1.763213872909546
2024-06-28,1.8003342151641846
2024-07-01,1.7539336681365967
2024-07-02,1.8003342151641846
2024-07-03,1.763213872909546
2024-07-04,1.8003342151641846
2024-07-05,1.8003342151641846
2024-07-09,1.8003342151641846
2024-07-10,1.7910540103912354
2024-07-11,1.7910540103912354
2024-07-12,1.8003342151641846
2024-07-15,1.8188942670822144
2024-07-16,1.9209747314453125
2024-07-17,1.9859356880187988
2024-07-18,1.9859356880187988
2024-07-19,1.9859356880187988
2024-07-22,1.9302552938461304
2024-07-23,1.8652944564819336
2024-07-24,1.883854627609253
2024-07-25,1.8745745420455933
2024-07-26,1.9024147987365723
2024-07-29,1.939535140991211
2024-07-30,1.9302552938461304
2024-07-31,1.9488152265548706
2024-08-01,1.939535140991211
2024-08-02,1.9024147987365723
2024-08-05,1.8188942670822144
2024-08-06,1.8467345237731934
2024-08-07,1.911694884300232
2024-08-08,1.911694884300232
2024-08-09,1.939535140991211
2024-08-12,1.995215654373169
2024-08-13,1.9488152265548706
2024-08-14,1.9488152265548706
2024-08-15,1.939535140991211
2024-08-16,1.9580954313278198
2024-08-19,1.9488152265548706
2024-08-20,1.995215654373169
2024-08-21,1.911694884300232
2024-08-22,1.9302552938461304
2024-08-23,1.9302552938461304
2024-08-26,1.939535140991211
2024-08-27,1.939535140991211
2024-08-28,1.9302552938461304
2024-08-29,1.8947861194610596
2024-08-30,1.9227880239486694
2024-09-02,1.9414559602737427
2024-09-03,1.9321218729019165
2024-09-04,1.9134540557861328
2024-09-05,1.9041200876235962
2024-09-06,1.9134540557861328
2024-09-09,1.8574504852294922
2024-09-10,1.8667845726013184
2024-09-11,1.8481167554855347
2024-09-12,1.8481167554855347
2024-09-13,1.8294488191604614
2024-09-17,1.8294488191604614
2024-09-18,1.838782548904419
2024-09-19,1.8761184215545654
2024-09-20,1.8761184215545654
2024-09-23,1.8574504852294922
2024-09-24,1.9414559602737427
2024-09-25,2.025460958480835
2024-09-26,2.00679349899292
2024-09-27,1.9601234197616577
2024-09-30,1.9787914752960205
2024-10-01,1.9414559602737427
2024-10-02,1.9134540557861328
2024-10-03,1.9227880239486694
2024-10-04,1.9041200876235962
2024-10-07,1.9414559602737427
2024-10-08,1.9881256818771362
2024-10-09,2.025460958480835
2024-10-10,2.025460958480835
2024-10-11,2.0347952842712402
2024-10-14,2.016127347946167
2024-10-15,2.00679349899292
2024-10-16,2.0347952842712402
2024-10-17,2.0534629821777344
2024-10-18,2.0627970695495605
2024-10-21,2.0347952842712402
2024-10-22,2.0347952842712402
2024-10-23,2.0627970695495605
2024-10-24,2.081465005874634
2024-10-25,2.081465005874634
2024-10-28,2.090798854827881
2024-10-29,2.0534629821777344
2024-10-30,2.0441291332244873
2024-11-01,2.081465005874634
2024-11-04,2.100132465362549
2024-11-05,2.081465005874634
2024-11-06,2.090798854827881
2024-11-07,1.9974596500396729
2024-11-08,2.016127347946167
