Date,4707.KL
2024-04-24,121.1769027709961
2024-04-25,121.8485107421875
2024-04-26,122.0404052734375
2024-04-29,121.7525634765625
2024-04-30,122.0404052734375
2024-05-02,122.71200561523438
2024-05-03,123.09577941894531
2024-05-06,122.80795288085938
2024-05-07,123.09577941894531
2024-05-08,123.19171905517578
2024-05-09,123.28766632080078
2024-05-10,123.76740264892578
2024-05-13,123.76740264892578
2024-05-14,123.76740264892578
2024-05-15,123.76740264892578
2024-05-16,124.24710845947266
2024-05-17,124.24710845947266
2024-05-20,124.5349349975586
2024-05-21,124.24710845947266
2024-05-23,122.80795288085938
2024-05-24,122.80795288085938
2024-05-27,122.23228454589844
2024-05-28,122.71200561523438
2024-05-29,122.5201187133789
2024-05-30,122.4241714477539
2024-05-31,122.4241714477539
2024-06-04,122.5201187133789
2024-06-05,118.97019958496094
2024-06-06,119.73774719238281
2024-06-07,120.40935516357422
2024-06-10,121.1769027709961
2024-06-11,118.97019958496094
2024-06-12,119.44992065429688
2024-06-13,118.29859161376953
2024-06-14,119.16209411621094
2024-06-18,118.97019958496094
2024-06-19,118.97019958496094
2024-06-20,118.97019958496094
2024-06-21,118.97019958496094
2024-06-24,118.01075744628906
2024-06-25,117.53104400634766
2024-06-26,116.57160186767578
2024-06-27,116.57160186767578
2024-06-28,116.57160186767578
2024-07-01,117.43510437011719
2024-07-02,117.43510437011719
2024-07-03,117.14726257324219
2024-07-04,117.05133056640625
2024-07-05,117.53104400634766
2024-07-09,117.43510437011719
2024-07-10,117.72293090820312
2024-07-11,115.9000015258789
2024-07-12,115.13245391845703
2024-07-15,115.99594116210938
2024-07-16,117.05133056640625
2024-07-17,116.76349639892578
2024-07-18,117.05133056640625
2024-07-19,117.53104400634766
2024-07-22,116.76349639892578
2024-07-23,116.66755676269531
2024-07-24,116.85943603515625
2024-07-25,117.05133056640625
2024-07-26,111.1987533569336
2024-07-29,107.93667602539062
2024-07-30,104.09893035888672
2024-07-31,104.19486236572266
2024-08-01,104.57864379882812
2024-08-02,106.01779174804688
2024-08-05,104.57864379882812
2024-08-06,104.09893035888672
2024-08-07,103.42732238769531
2024-08-08,103.52326965332031
2024-08-09,105.05836486816406
2024-08-12,105.53807830810547
2024-08-13,104.57864379882812
2024-08-14,103.52326965332031
2024-08-15,101.79627227783203
2024-08-16,101.31655883789062
2024-08-19,100.83685302734375
2024-08-20,99.78145599365234
2024-08-21,99.68551635742188
2024-08-22,98.82201385498047
2024-08-23,97.86257934570312
2024-08-26,96.90314483642578
2024-08-27,95.86695098876953
2024-08-28,95.69425964355469
2024-08-29,96.51937103271484
2024-08-30,101.70032501220703
2024-09-02,100.06929779052734
2024-09-03,101.80795288085938
2024-09-04,100.35906982421875
2024-09-05,99.48974609375
2024-09-06,98.137451171875
2024-09-09,99.19995880126953
2024-09-10,98.52381896972656
2024-09-11,97.07494354248047
2024-09-12,96.59197998046875
2024-09-13,97.84768676757812
2024-09-17,98.137451171875
2024-09-18,98.23405456542969
2024-09-19,98.71700286865234
2024-09-20,98.33063507080078
2024-09-23,97.26812744140625
2024-09-24,97.84768676757812
2024-09-25,98.91019439697266
2024-09-26,101.42157745361328
2024-09-27,101.42157745361328
2024-09-30,100.45565032958984
2024-10-01,101.03520202636719
2024-10-02,101.904541015625
2024-10-03,101.80795288085938
2024-10-04,101.42157745361328
2024-10-07,101.42157745361328
2024-10-08,102.38749694824219
2024-10-09,101.42157745361328
2024-10-10,100.16588592529297
2024-10-11,101.03520202636719
2024-10-14,99.00677490234375
2024-10-15,102.38749694824219
2024-10-16,102.38749694824219
2024-10-17,100.9386215209961
2024-10-18,100.45565032958984
2024-10-21,98.81359100341797
2024-10-22,99.97270202636719
2024-10-23,100.84202575683594
2024-10-24,99.00677490234375
2024-10-25,96.78516387939453
2024-10-28,99.48974609375
2024-10-29,96.59197998046875
2024-10-30,96.57266998291016
2024-11-01,96.59197998046875
2024-11-04,98.33063507080078
2024-11-05,97.65449523925781
2024-11-06,97.75108337402344
2024-11-07,96.59197998046875
2024-11-08,96.57266998291016
2024-11-11,96.59197998046875
2024-11-12,96.59197998046875
2024-11-13,96.78516387939453
2024-11-14,96.3988037109375
2024-11-15,96.10901641845703
2024-11-18,95.91584014892578
2024-11-19,95.91584014892578
2024-11-20,94.99496459960938
2024-11-21,94.80110168457031
2024-11-22,94.51030731201172
2024-11-25,92.08695983886719
2024-11-26,91.21455383300781
2024-11-27,92.08695983886719
2024-11-28,93.05628967285156
2024-11-29,93.73483276367188
2024-12-02,93.57972717285156
2024-12-03,94.12256622314453
2024-12-04,95.1694564819336
2024-12-05,94.62661743164062
2024-12-06,92.8624267578125
2024-12-09,93.25016021728516
2024-12-10,93.8317642211914
2024-12-11,95.75104522705078
2024-12-12,95.75104522705078
2024-12-13,96.93363189697266
2024-12-16,96.17755889892578
2024-12-17,94.80110168457031
2024-12-18,95.96430206298828
2024-12-19,94.025634765625
2024-12-20,94.025634765625
