Date,2488.KL
2024-04-24,3.454817533493042
2024-04-25,3.4913763999938965
2024-04-26,3.4365382194519043
2024-04-29,3.4913763999938965
2024-04-30,3.4913763999938965
2024-05-02,3.5187957286834717
2024-05-03,3.52793550491333
2024-05-06,3.5187957286834717
2024-05-07,3.509655714035034
2024-05-08,3.454817533493042
2024-05-09,3.454817533493042
2024-05-10,3.454817533493042
2024-05-13,3.4639573097229004
2024-05-14,3.4365382194519043
2024-05-15,3.454817533493042
2024-05-16,3.473097085952759
2024-05-17,3.4639573097229004
2024-05-20,3.473097085952759
2024-05-21,3.4456775188446045
2024-05-23,3.482236623764038
2024-05-24,3.454817533493042
2024-05-27,3.4639573097229004
2024-05-28,3.473097085952759
2024-05-29,3.473097085952759
2024-05-30,3.5370748043060303
2024-05-31,3.5370748043060303
2024-06-04,3.52793550491333
2024-06-05,3.52793550491333
2024-06-06,3.5370748043060303
2024-06-07,3.5370748043060303
2024-06-10,3.573633909225464
2024-06-11,3.573633909225464
2024-06-12,3.6101930141448975
2024-06-13,3.628472328186035
2024-06-14,3.582927703857422
2024-06-18,3.564119815826416
2024-06-19,3.535907745361328
2024-06-20,3.535907745361328
2024-06-21,3.554715633392334
2024-06-24,3.526503801345825
2024-06-25,3.545311689376831
2024-06-26,3.517099618911743
2024-06-27,3.545311689376831
2024-06-28,3.564119815826416
2024-07-01,3.526503801345825
2024-07-02,3.545311689376831
2024-07-03,3.535907745361328
2024-07-04,3.582927703857422
2024-07-05,3.6017355918884277
2024-07-09,3.592331886291504
2024-07-10,3.6487557888031006
2024-07-11,3.6299476623535156
2024-07-12,3.6299476623535156
2024-07-15,3.6487557888031006
2024-07-16,3.6581599712371826
2024-07-17,3.771008014678955
2024-07-18,3.818027973175049
2024-07-19,3.818027973175049
2024-07-22,3.818027973175049
2024-07-23,3.808624029159546
2024-07-24,3.808624029159546
2024-07-25,3.808624029159546
2024-07-26,3.818027973175049
2024-07-29,3.8368358612060547
2024-07-30,3.8744518756866455
2024-07-31,3.8744518756866455
2024-08-01,3.9026641845703125
2024-08-02,3.8556439876556396
2024-08-05,3.6863720417022705
2024-08-06,3.808624029159546
2024-08-07,3.8462400436401367
2024-08-08,3.78981614112854
2024-08-09,3.8462400436401367
2024-08-12,3.8556439876556396
2024-08-13,3.8462400436401367
2024-08-14,3.930875778198242
2024-08-15,3.9120681285858154
2024-08-16,3.9214720726013184
2024-08-19,4.03432035446167
2024-08-20,4.194188117980957
2024-08-21,4.194188117980957
2024-08-22,4.165976047515869
2024-08-23,4.137763977050781
2024-08-26,4.147168159484863
2024-08-27,4.128360271453857
2024-08-28,4.184784412384033
2024-08-29,4.175380229949951
2024-08-30,4.053128719329834
2024-09-02,4.053128719329834
2024-09-03,4.071936130523682
2024-09-04,4.053128719329834
2024-09-05,4.006108283996582
2024-09-06,4.024916648864746
2024-09-09,4.043724536895752
2024-09-10,4.128360271453857
2024-09-11,4.071936130523682
2024-09-12,4.015512466430664
2024-09-13,4.043724536895752
2024-09-17,4.0907440185546875
2024-09-18,4.137763977050781
2024-09-19,4.175380229949951
2024-09-20,4.203592300415039
2024-09-23,4.231804370880127
2024-09-24,4.222400188446045
2024-09-25,4.137763977050781
2024-09-26,4.0907440185546875
2024-09-27,4.043724536895752
2024-09-30,4.184784412384033
2024-10-01,4.137763977050781
2024-10-02,4.015512466430664
2024-10-03,4.053128719329834
2024-10-04,4.0907440185546875
2024-10-07,4.043724536895752
2024-10-08,4.0907440185546875
2024-10-09,4.0907440185546875
2024-10-10,4.0907440185546875
2024-10-11,4.0907440185546875
2024-10-14,4.212996482849121
2024-10-15,4.241209030151367
2024-10-16,4.269420623779297
2024-10-17,4.194188117980957
2024-10-18,4.184784412384033
2024-10-21,4.250612258911133
2024-10-22,4.278824329376221
2024-10-23,4.3258442878723145
2024-10-24,4.3258442878723145
2024-10-25,4.3258442878723145
2024-10-28,4.231804370880127
2024-10-29,4.241209030151367
2024-10-30,4.137763977050781
2024-11-01,4.212996482849121
2024-11-04,4.137763977050781
2024-11-05,4.165976047515869
2024-11-06,4.222400188446045
2024-11-07,4.231804370880127
2024-11-08,4.231804370880127
2024-11-11,4.607964992523193
2024-11-12,4.579752445220947
2024-11-13,4.636177062988281
2024-11-14,4.645580768585205
2024-11-15,4.702004432678223
2024-11-18,4.711409091949463
2024-11-19,4.730216979980469
2024-11-20,4.711409091949463
2024-11-21,4.673792839050293
2024-11-22,4.692601203918457
2024-11-25,4.720812797546387
2024-11-26,4.720812797546387
2024-11-27,4.617368698120117
2024-11-28,4.5891571044921875
2024-11-29,4.617368698120117
2024-12-02,4.542136192321777
2024-12-03,4.513924598693848
2024-12-04,4.448096752166748
2024-12-05,4.504520416259766
2024-12-06,4.5891571044921875
2024-12-09,4.598560333251953
2024-12-10,4.607964992523193
2024-12-11,4.607964992523193
2024-12-12,4.6775221824646
2024-12-13,4.658351898193359
2024-12-16,4.639181613922119
2024-12-17,4.591256141662598
2024-12-18,4.552915573120117
2024-12-19,4.572085857391357
2024-12-20,4.610426425933838
2024-12-23,4.610426425933838
2024-12-24,4.62959623336792
2024-12-26,4.658351898193359
2024-12-27,4.658351898193359
2024-12-30,4.6775221824646
2024-12-31,4.639181613922119
2025-01-02,4.6775221824646
2025-01-03,4.792542934417725
2025-01-06,4.811713218688965
2025-01-07,4.878808975219727
2025-01-08,4.830883502960205
2025-01-09,4.782958030700684
2025-01-10,4.725447177886963
2025-01-13,4.773372650146484
2025-01-14,4.725447177886963
2025-01-15,4.69669246673584
2025-01-16,4.754202842712402
2025-01-17,4.94590425491333
2025-01-20,5.0800957679748535
2025-01-21,5.0800957679748535
2025-01-22,5.022584915161133
2025-01-23,5.013000011444092
2025-01-24,5.089680194854736
2025-01-27,5.003414630889893
2025-01-28,4.94590425491333
2025-01-31,4.984244346618652
2025-02-03,5.003414630889893
2025-02-04,4.984244346618652
2025-02-05,5.022584915161133
2025-02-06,5.0800957679748535
2025-02-07,5.070510387420654
2025-02-10,5.070510387420654
2025-02-12,5.108850955963135
2025-02-13,5.128020763397217
2025-02-14,5.156776428222656
2025-02-17,5.147191047668457
2025-02-18,5.108850955963135
2025-02-19,5.108850955963135
2025-02-20,5.0800957679748535
2025-02-21,5.137606143951416
2025-02-24,5.108850955963135
2025-02-25,4.94590425491333
2025-02-26,5.0800957679748535
2025-02-27,5.099266052246094
2025-02-28,5.032170295715332
2025-03-03,4.984244346618652
2025-03-04,4.984244346618652
2025-03-05,4.96507453918457
2025-03-06,4.90756368637085
2025-03-07,4.94590425491333
2025-03-10,4.897979259490967
2025-03-11,4.850053310394287
2025-03-12,4.792542934417725
2025-03-13,4.840468883514404
2025-03-14,4.830883502960205
2025-03-17,4.888393878936768
2025-03-19,4.821298122406006
2025-03-20,4.878808975219727
2025-03-21,4.878808975219727
2025-03-24,4.466649532318115
2025-03-25,4.418724536895752
2025-03-26,4.447479724884033
2025-03-27,4.476235389709473
2025-03-28,4.428309917449951
2025-04-02,4.457065105438232
2025-04-03,4.418724536895752
2025-04-04,4.294118881225586
2025-04-07,4.1024169921875
2025-04-08,3.996981143951416
2025-04-09,3.8723745346069336
2025-04-10,4.159927845001221
2025-04-11,4.12158727645874
2025-04-14,4.150341987609863
2025-04-15,4.1695122718811035
2025-04-16,4.131172180175781
2025-04-17,4.159927845001221
2025-04-18,4.207852840423584
2025-04-21,4.1695122718811035
2025-04-22,4.1695122718811035
2025-04-23,4.179097652435303
2025-04-24,4.12158727645874
2025-04-25,4.179097652435303
2025-04-28,4.179097652435303
2025-04-29,4.207852840423584
2025-04-30,4.198267459869385
2025-05-02,4.2653632164001465
2025-05-05,4.33245849609375
2025-05-06,4.33245849609375
2025-05-07,4.2749481201171875
2025-05-08,4.217437744140625
2025-05-09,4.198267459869385
